,id_mahasiswa,judul,abstrak,kata_kunci,topik_skripsi
63,4657,PEMBUATAN MIDDLEWARE UNTUK MENGHUBUNGKAN APLIKASI CHATTING TELEGRAM DENGAN APLIKASI CHATTING MODIFIKASI,"Munculnya aplikasi chatting untuk bertukar pesan telah menciptakan cara baru manusia dalam berkomunikasi. Banyaknya pilihan aplikasi chatting yang tersedia menimbulkan pengguna aplikasi chatting tersebar. Adanya batasan bahwa kegiatan berkirim pesan hanya dapat dilakukan oleh pengguna aplikasi chatting yang sama, membuat faktor jumlah pengguna menjadi salah satu alasan sebuah aplikasi chatting lebih diminati. Oleh sebab itu keberadaan aplikasi chatting dengan sedikit pengguna akan jarang digunakan atau bahkan ditinggalkan. Penelitian ini dimaksudkan untuk membangun middleware yang dapat menghubungkan salah satu aplikasi chatting popular Telegram, dengan Aplikasi Chatting Modifikasi. Middleware akan memanfaatkan metode Webhook, dan API dalam kegiatan pertukaran pesan. Selain itu Telegram Bot juga akan di implementasikan dalam sistem ini untuk dapat membawa pesan keluar. Ditambah lagi untuk dapat membuat koneksi antar dua akun di berbeda sistem, maka middleware akan memiliki database untuk menyimpan data kontak yang telah berstatus berteman. Middleware berhasil dibangun pada penelitian ini sesuai harapan. Pengujian dilakukan untuk mengukur performa middleware dalam tugasnya menyalurkan pesan. Aplikasi Chatting Modifikasi sederhana disiapkan penulis untuk menguji middleware yang telah dibangun. Hasil pengujian diperoleh tipe pesa teks, dan gambar dengan jumlah data kecil tidak terlalu mempengaruhi performa dengan nilai kemiringan (slope) pada grafik trend linear yang lebih kecil dari 0.01. Sedangkan untuk pesan file dengan ukuran besar akan berpengaruh pada performa, dengan nilai kemiringan 19.04 untuk pesan yang dikirim dari Telegram, dan 2.28 untuk pesan yang dikirim menuju Telegram.","Chat bridge, Middleware, Telegram bot, Instant messenger",4
64,4434,KLASIFIKASI 4 BAHASA SERUMPUN MENGGUNAKAN SUPPORT VECTOR MACHINE,"Penggunaan internet sudah menjadi kebutuhan di era digital saat ini untuk membantu menyelesaikan berbagai pekerjaan. Melalui internet pula orang di seluruh dunia dapat melakukan interaksi dan saling bertukar informasi. Komunikasi antar bahasa melalui media digital pun semakin mudah dengan berkembangnya aplikasi untuk Pemrosesan Bahasa Alami.  Pemrosesan Bahasa Alami
memungkinkan sistem untuk memahami bahasa alami manusia sehingga sistem dapat melakukan berbagai proses yang dapat menghasilkan berbagai informasi. Pemrosesan Bahasa Alami yang termasuk dalam sistem cerdas membuat semua proses dapat dilakukan secara otomatis. Pemrosesan Bahasa Alami juga dapat digunakan untuk melakukan klasifikasi bahasa dimana klasifikasi bahasa kini dibutuhkan terutama untuk mengenali bahasa daerah. Namun, kebanyakan bahasa daerah di Indonesia merupakan under resource language sehingga tidak banyak sistem yang mampu melakukan klasifikasi bahasa daerah sehingga bahasa daerah pun kurang dikenali selain di daerah bahasa tersebut berasal. Salah satu metode dari machine learning yang dapat diterapkan untuk klasifikasi adalah Support Vector Machine. Sistem klasifikasi 4 bahasa serumpun untuk klasifikasi Bahasa Indonesia, Bahasa Jawa, Bahasa Minang dan Bahasa Sunda menggunakan Support Vector Machine yang telah dikembangkan membuktikan bahwa metode yang digunakan dapat digunakan untuk melakukan klasifikasi dengan nilai akurasi mencapai 70%. Hal ini menunjukkan bahwa Support Vector Machine dapat digunakan untuk melakukan klasifikasi multi-bahasa.","Klasifikasi Bahasa, Support Vector Machine, Supervised Learning, Bahasa Indonesia, Bahasa Jawa, Bahasa Minang, Bahasa Sunda",3
65,4671,PENGEMBANGAN SISTEM LAYANAN PASTORAL PADA APLIKASI GEMATEN PAROKI SANTA MARIA ASSUMPTA KLATEN,"Paroki Santa Maria Assumpta Klaten melayani permintaan layanan Pastoral yang diajukan oleh umat. Namun, proses pengajuannya masih menggunakan cara tradisional yaitu dengan datang langsung ke kantor paroki dan mengisi buku pengajuan. Untuk mempermudah proses pengajuan tersebut, dikembangkanlah Sistem Layanan Pastoral yang terintegrasi dengan aplikasi GEMATEN. Sistem ini dikembangkan menggunakan framework Laravel untuk sistem berbasis web dan framework flutter untuk sistem berbasis android. Tahapan pengembangan pada sistem ini menggunakan metode User Centered Design (UCD). Setelah sistem selesai dikembangkan, dilakukan pengujian kegunaan (usability testing) menggunakan perhitungan Completion Rate, Time Based Efficiency, dan kuesioner System Usability Scale (SUS). Sistem Layanan Pastoral berhasil dikembangkan dan terintegrasi dengan baik pada aplikasi GEMATEN. Pengujian kegunaan pada Sistem Layanan Pastoral menunjukkan tingkat efektivitas (effectiveness) sebesar 100% dengan tingkat efficiency responden yang mirip dengan expert user, lalu untuk pengujian SUS menunjukkan bahwa Sistem Layanan Pastoral mendapatkan tingkat kepuasan pengguna berupa “EXCELLENT” (luar biasa) dan tingkat penerimaan pengguna berupa Acceptable (dapat diterima).","Layanan Pastoral, Laravel, Flutter, UCD, Completion Rate, Time Based Efficiency, System Usability Scale",5
66,4601,EVALUASI ANTARMUKA B2C SITUS WEB MYGOMODO.COM DENGAN UJI USABILITAS,"Mygomodo.com merupakan salah satu situs jual beli produk jasa dan wisata. Sebagai situs yang mendapatkan keuntungan dari penjualan produk jasa dan wisata yang ditawarkan, pengalaman pengunjung situs dalam berinteraksi dengan situs menjadi salah satu hal yang penting. Oleh sebab itu, pengujian diperlukan untuk mengukur tingkat usabilitas perlu dilakukan pada situs ini. Dalam penelitian ini, pengujian usabilitas pada situs web B2C mygomodo.com dilakukan dengan melakukan pengukuran time on task, error, task success, efficiency, dan System Usability Scale. Pengukuran time on task dilakukan dengan cara mengukur waktu yang dibutuhkan responden untuk mengerjakan task scenario. Pengukuran error dilakukan dengan cara menghitung jumlah kesalahan yang dilakukan responden dalam mengerjakan task scenario. Pengukuran task success dilakukan dengan cara melihat apakah responden berhasil memilih produk sesuai dengan task scenario. Pengukuran efisiensi dilakukan dengan cara melakukan penghitungan terhadap hasil data time on task dan task success. Berdasarkan pengujian yang dilakukan, didapatkan hasil time on task sebesar rata-rata 202.17 detik untuk responden berulang dan 229.45 detik untuk responden baru, hasil error rate sebesar 0.11 untuk responden berulang dan 0.3 untuk responden baru, hasil task success sebesar 92% untuk responden berulang dan 87% untuk responden baru, tingkat efisiensi sebesar 89.1729% untuk responden berulang dan 81.1942% untuk responden baru, dan skor SUS sebesar 80.5556 untuk responden berulang dan 72.5 untuk responden baru.","Usability Testing, Performance Based Metrics, System Usability Scale",5
67,4681,SISTEM PAKAR UNTUK DETEKSI TIPE DIET IDEAL BERBASIS WEB DENGAN METODE FORWARD CHAINING,Permasalahan gizi bagi sebagian orang merupakan permasalahan yang cukup serius. Masih belum banyak aplikasi atau situs yang menyediakan perhitungan gizi sekaligus mengkonsultasikan diet berdasarkan data karakteristik tubuh dan gejala yang dialami. Tujuan dari penelitian ini adalah membangun sistem pakar yang mampu mengakomodir perhitungan gizi dan gejala yang dialami pengguna dengan metode forward chaining untuk menentukan saran diet dan certainty factor untuk menentukan perkiraan diagnosis status kesehatan. Pembuatan sistem diawali dengan mengumpulkan data mulai dari hasil saran diet dan pertanyaan lalu mengumpulkan nilai kepercayaan dan nilai ketidakpercayaan dari seorang pakar. Penerapan metode forward chaining dan certainty factor pada penelitian ini terjadi pada saat memasukan basis pengetahuan kedalam mesin inferensi. Metode forward chaining adalah metode runut maju untuk mendapatkan hasil berdasarkan fakta-fakta. Metode certainty factor adalah metode untuk menguji tingkat kepastian suatu gejala terhadap hasil. Proses untuk mendapatkan saran diet dan gejala perkiraan diagnosis status gizi dari metode forward chaining dan certainty factor merupakan data yang akan diuji ke dalam basis pengetahuan pakar. Hasil dari penelitian ini adalah saran diet dan diagnosa gizi yang sesuai dengan pengetahuan pakar.,"forward chaining, sistem pakar, saran diet, komputer",5
68,4675,PERANCANGAN DAN ANALISIS WEB WARTA GEREJA MARIA  ASSUMPTA DENGAN METODE USER ACCEPTANCE TESTING,"Seiring majunya teknologi dunia, Gereja juga harus mengikuti perkembangan teknologi yang ada. Dengan adanya teknologi umat juga bisa terbantu dalam menerima informasi yang diberikan oleh gereja, salah satu caranya membuat web yang dibangun oleh penulis untuk menerima pengumuman dari gereja, yang diberi nama Gematen News. Metode yang digunakan untuk mendapatkan kebutuhan umat dalam menerima informasi dengan cara wawancara dengan pihak terkait gereja. Kemudian untuk pengujian website yang telah dibangun penulis menggunakan metode User Acceptance Test yang dimana nanti dibagi menjadi 2 pengujian yaitu Alpha Testing dan Beta Testing, pengujian ini dilakukan agar penulis tau apakah website dapat diterima atau tidak. Hasil dari pengujian menunjukan bahwa website yang dibangun oleh penulis atau Gematen News dapat diterima oleh umat gereja karena didapatkan hasil rata-rata dari Beta Testing yaitu 87.16%.","Gematen News, User Acceptance Test, Alpha Testing, Beta Testing",5
69,4823,ANALISIS PERFORMA WEB E-COMMERCE DISTRO DENGAN ALGORITMA  ROUND ROBIN DAN DYNAMIC TIME SLICE BERDASARKAN IPVSADM,"Mudahnya dalam bertransaksi di internet , telah meningkatkan jumlah pengguna yang  menggunakan toko online sebagai tempat mereka berbelanja. Aktivitas bertransaksi online yang  banyak ini jika tidak dimanajemen dengan baik akan membuat server menjadi kelebihan beban  (overload) karena tidak dapat menampung request data yang diterima.Agar tidak terjadi overload  pada server. Pada penelitian ini mencoba untuk menerapkan teknik load balancing dengan algoritma round  robin pada website toko online. Pengujian ini dilakukan dengan cara menggunakan tools load  testing sebanyak 50 hingga 100 request yang kemudian mencatat hasil dari “http_req_duration”,  “http_req_receiving” dan juga mencatat resource CPU dan RAM yang digunakan oleh server  saat memproses data .  Hasil pada penelitian ini adalah loadbalancer Openlitespeed lebih optimal dalam melayani  request read dan write, manajemen resource CPU dan RAM yang digunakan pada Loadbalancer  dibagi rata di antara kedua server yang membuat segala request yang diminta jadi lebih cepat  untuk di terima oleh client.","Load Balancing, Round Robin, Web Server, E-Commerce,Openlitespeed,Nginx",0
70,4798,ANALISA DAN PERBANDINGAN WEB SERVER APACHE2 DAN NGINX WEBSITE MOODLE DAN WORDPRESS MENGGUNAKAN METODE STRESS TEST,"Perkembangan teknologi yang semakin pesat membuat user atau pengguna internet menjadi semakin banyak. Web yang menjadi sering dikunjungi tentunya harus mendukung agar pelayanan terhadap permintaan user menjadi lebih baik. Penggunaan web server yang sering digunakan untuk aplikasi web menjadi perhatian penting. Pada penelitian ini web server diuji pada penggunaan spesifikasi yang sangat minim dan dilakukan pengujian dengan memberikan jumlah request dari yang terendah yaitu 100 hingga tertinggi 100.000. Dengan pengujian yang dilakukan diharapkan dapat dilihat manakah web server yang mampu menjalankan request dengan jumlah yang banyak namun dengan spesifikasi server yang terbatas. Dalam penelitian didapatkan hipotesis bahwa pada spesifikasi ec2 t2.nano dan jumlah request yang diberikan 100 hingga 100.000, web server apache2 lebih baik jika dibandingkan dengan nginx. Apache2 mampu menjalankan request yang diberikan dengan memperoleh waktu untuk menyelesaikan test yang lebih cepat jika dibandingkan nginx. Tidak hanya waktu yang lebih baik, dari segi transfer rate yang dihasilkan juga lebih baik jika dibandingkan dengan nginx. Sementara dalam jumlah request yang besar didapatkan bahwa nginx lebih baik dalam melakukan request yang diberikan dengan menyelesaikan request lebih banyak dari apache2.","Perbandingan nginx dan apache2, Jumlah request, Spesifikasi ec2",0
71,4672,PEMBUATAN BACKEND DAN ANALISIS KUALITAS APLIKASI PENDATAAN UMAT PAROKI SANTA MARIA ASSUMPTA KLATEN,"Tahun 2020 Paroki Santa Maria Assumpta Kabupaten Klaten Provinsi Jawa Tengah akan melakukan pembaruan data umat, namun terdapat kesulitan dalam pelaksanaannya karena selama ini pembaruan data dilakukan dengan cara manual. Menghadapi kesulitan yang diutarakan di atas, penulis mengusulkan pembuatan aplikasi pendataan umat yang nantinya akan menjadi satu kesatuan sistem dengan aplikasi berbasis Android yang sudah ada bernama Gematen. Dalam penelitian ini, penulis membuat backend aplikasi data umat yang kemudian akan diuji bersama dengan backend aplikasi pengumuman dan bank sampah aplikasi Gematen. Kriteria pengujian diambil dari ISO 25010 karakteristik reliability sub karakteristik maturity, availability, dan fault tolerance, lalu karakteristik maintainability sub karakteristik testability. Sub karakteristik maturity diuji dengan cara backend diakses oleh besaran pengguna sesuai kondisi normal. Sub karakteristik availability diuji dengan mengakses backend selama 24 jam, fault tolerance diuji dengan menganalisis hasil pengujian availability dan maturity, testability dihitung dengan menggunakan code coverage.
Hasil pengujian sub karakteristik maturity menunjukkan bahwa backend aplikasi data umat, pengumuman, dan bank sampah belum dapat melayani pengguna dalam kondisi normal secara bersamaan. Pada sub karakteristik availability, backend aplikasi pengumuman dan bank sampah dapat selalu melayani selama 24 jam, sedangkan backend data umat tidak. Hasil pengujian sub karakteristik fault tolerance menunjukkan bahwa backend aplikasi data umat, pengumuman, dan bank sampah dapat menangani error tanpa mengakibatkan kegagalan sistem. Pada sub karakteristik testability, backend aplikasi data umat, pengumuman, dan bank sampah dapat diuji secara efektif dan efisien menggunakan pengujian otomatis. Peningkatan kualitas sistem dapat dilakukan dengan meningkatkan kapasitas server dan layanan email, juga dengan menambahkan pengamanan pada backend.","Backend aplikasi paroki, load testing, availability testing, code coverage",1
72,4628,PEMBUATAN APLIKASI ANDROID SINODE GKJ BERBASIS PROGRESSIVE  WEB APPS DENGAN MEMANFAATKAN API WORDPRESS,"Dengan tujuan untuk membantu jemaatnya dalam mendapatkan infor mas i lebih cepat dan mudah, Sinode GKJ ingin membuat website mereka lebih mudah diakses melalui media telepon pintar atau smartphone dalam bentuk aplikasi yang ringan dan mudah digunakan, aplikasi akan berbasis Progressive Web Apps dan dikembangkan menggunakan Flutter dan Visual Code Studio. Kemudian aplikasi akan dievaluasi menggunakan UEQ untuk mengetahui bagaimana respons para jemaat terhadap aplikasi, karena website Sinode dibuat menggunakan Wordpress maka aplikasi berhasil memanfaatkan REST API milik Wordpress untuk menga mb il data berita melalui HTTP Request yang kemudian akan ditampilkan dalam aplikasi. Meskipun demikian, karena terbatasnya akses dalam pengembangan aplikasi, aplikasi belum dapat berfungsi sepenuhnya, seperti permasalahan dalam pengambilan jumlah berita dan filter berita, yang dimana diduga adanya permasalahan pada bagian Backend website. Berdasarkan hasil UEQ yang didapat, aplikasi terbilang Cukup dapat diterima oleh para jemaat, tentu saja diperlukan banyak pengembangan agar aplikasi dapat diterima lebih baik oleh para jemaat. Pengembangan aplikasi untuk ke depannya masih belum dapat dipastikan namun akan dipertimbangkan bersama dengan pihak Sinode.","Sinode, GKJ, Flutter, Android, Aplikasi Berita",5
73,4825,PERANCANGAN WEBSITE EVALUASI STUDI MAHASISWA PROGRAM STUDI INFORMATIKA,"Salah satu indikator penentu kualitas perguruan tinggi dapat dilihat dari banyaknya tingkat kelulusan mahasiswa setiap tahunnya. Namun menjadi masalah kalau ada mahasiswa yang menunda-nunda waktu untuk menyelesaikan studi. Oleh karena itu Program Studi (Prodi) Informatika Universitas Kristen Duta Wacana (UKDW) selalu melakukan evaluasi akademik terhadap mahasiswanya pada bulan Juni-Juli setiap tahun. Materi evaluasi meliputi IPK, total SKS, lama studi dan status tidak aktif mahasiswa. Proses merekap data evaluasi akademik mahasiswa masih dilakukan secara manual. Proses evaluasi dilakukan dengan melihat data mahasiswa yang memenuhi syarat-syarat seperti lama studi mahasiswa > 14 semester, IPK < 2.0 dan jumlah SKS lulus di semester 4 < 36 SKS. Jika mahasiswa memenuhi salah satu syarat akan ditindaklanjuti dengan pengiriman surat pemberitahuan kepada mahasiswa calon SP1, SP2, SP3 dan drop out. Pada penelitian ini, penulis akan membuat website yang bertujuan membantu dalam proses analisis, menampilkan history dari evaluasi akademik mahasiswa dengan menggunakan metode Goal-Directed design. Pada tahapan research akan dilaukan wawancara dengan Admin dan Kaprodi Informatika. Pengujian yang akan dilakukan dengan menggunakan Heuristic Evaluation yang menghasilkan perbaikan dengan tingkat prioritas rendah. Sedangkan untuk usability testing pada 10 responden menghasilkan nilai efficiency sebesar 92% dan evaluasi user experience yang dilakukan dengan User Experience Questionnaire menghasilkan nilai excellent pada skala efisiensi dan nilai good pada ke 5 skala yaitu daya tarik, kejelasan, ketepatan, stimulasi dan kebaruan.","Evaluasi akademik mahasiswa, Goal-Directed design, Heuristic evaluation, Usability testing",3
